# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.4 (Aug 2023); http://hmmer.org/
# Copyright (C) 2023 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  PF00847.hmm
# target sequence database:        protein.faa
# sequence reporting threshold:    E-value <= 1e-05
# domain reporting threshold:      E-value <= 1e-05
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       AP2  [M=54]
Accession:   PF00847.26
Description: AP2 domain
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence     Description
   1 !   41.8   1.8   8.5e-13   2.3e-10       1      53 [.      62     121 ..      62     122 .. 0.85
   2 !   44.2   1.8   1.5e-13     4e-11       1      53 [.     164     215 ..     164     216 .. 0.93

  Alignments for each domain:
  == domain 1  score: 41.8 bits;  conditional E-value: 8.5e-13
           AP2   1 pkirGVrydkkwgrWvAe......wse.ngkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +++rGV++++++gr++A+      w+  ++ +k ++++lg y+  e Aa+ +++a+lk++g
  KAJ8646540.1  62 SVYRGVTRHRWTGRYEAHlwdkssWNPvQN-KKGRQVYLGAYDDeEAAAHTYDLAALKYWG 121
                   68*****************66666322433.577*************************98 PP

  == domain 2  score: 44.2 bits;  conditional E-value: 1.5e-13
           AP2   1 pkirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +k+rGV ++ + grW+A+   +++++ k+ +lg+y t eeAa a+++a+ +++g
  KAJ8646540.1 164 SKYRGVARHHHNGRWEARI--GRVFGNKYLYLGTYSTqEEAAAAYDMAAIEYRG 215
                   69****************8..566777*************************98 PP

>> KAJ8634742.1  hypothetical protein MRB53_009009 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   40.9   3.5   1.7e-12   4.5e-10       3      53 ..      41      98 ..      39      99 .. 0.93
   2 !   44.6   1.8   1.2e-13   3.1e-11       1      53 [.     141     192 ..     141     193 .. 0.93

  Alignments for each domain:
  == domain 1  score: 40.9 bits;  conditional E-value: 1.7e-12
           AP2  3 irGVrydkkwgrWvAe......wsengkrkkkrfslgkygt.eeAaraAiearlkleg 53
                  +rGV++++++gr++A+      w+e++ +k ++++lg y+    Aa+a+++a+lk++g
  KAJ8634742.1 41 YRGVTRHRWTGRYEAHlwdkncWNETQNKKGRQVYLGAYDDeTAAAHAYDLAALKYWG 98
                  9****************99999999776899**********99*************98 PP

  == domain 2  score: 44.6 bits;  conditional E-value: 1.2e-13
           AP2   1 pkirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +k+rGV ++ + grW+A+   +++++ k+ +lg+y t eeAa a+++a+ +++g
  KAJ8634742.1 141 SKYRGVARHHHNGRWEARI--GRVFGNKYLYLGTYATqEEAATAYDMAAIEYRG 192
                   69****************8..566777*************************98 PP

>> KAJ8637513.1  hypothetical protein MRB53_011780 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   45.6   5.0   5.6e-14   1.5e-11       1      53 [.     214     273 ..     214     274 .. 0.86
   2 !   37.3   0.4   2.1e-11   5.7e-09       3      53 ..     318     367 ..     316     368 .. 0.88

  Alignments for each domain:
  == domain 1  score: 45.6 bits;  conditional E-value: 5.6e-14
           AP2   1 pkirGVrydkkwgrWvAe.wse.....ngkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +++rGV++++++gr++A+ w +     ++ rk ++++lg y+  e+Aara+++a+lk++g
  KAJ8637513.1 214 SVYRGVTRHRWTGRYEAHlWDNscrreGQSRKGRQVYLGGYDKeEKAARAYDLAALKYWG 273
                   68*****************66644453444555*************************99 PP

  == domain 2  score: 37.3 bits;  conditional E-value: 2.1e-11
           AP2   3 irGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +rGV+++   grW A+    ++ + k  +lg++gt  eAa+a++ a+ k +g
  KAJ8637513.1 318 YRGVTRHHQHGRWQARIG--RVAGNKDLYLGTFGTeVEAAEAYDVAAIKFRG 367
                   9***************73..33335***********************9987 PP

>> KAJ8617123.1  hypothetical protein MRB53_013309 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   45.0   3.8   8.7e-14   2.3e-11       3      53 ..     132     189 ..     130     190 .. 0.85
   2 !   36.8   0.2   3.2e-11   8.6e-09       3      53 ..     234     283 ..     232     284 .. 0.88

  Alignments for each domain:
  == domain 1  score: 45.0 bits;  conditional E-value: 8.7e-14
           AP2   3 irGVrydkkwgrWvAe.wse.....ngkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +rGV++++++gr++A+ w +     ++ rk ++++lg y+  e+Aara+++a+lk++g
  KAJ8617123.1 132 YRGVTRHRWTGRYEAHlWDNscrreGQSRKGRQVYLGGYDKeEKAARAYDLAALKYWG 189
                   9****************66644453444555*************************98 PP

  == domain 2  score: 36.8 bits;  conditional E-value: 3.2e-11
           AP2   3 irGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +rGV+++   grW A+    ++ + k  +lg++ t eeAa+a++ a+ k +g
  KAJ8617123.1 234 YRGVTRHHQHGRWQARIG--RVAGNKDLYLGTFSTqEEAAEAYDIAAIKFRG 283
                   9***************73..33335************************998 PP

>> KAJ8615786.1  hypothetical protein MRB53_035158 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   43.8   4.7   2.1e-13   5.5e-11       3      53 ..     301     358 ..     299     359 .. 0.87
   2 !   36.0   0.2   5.5e-11   1.5e-08       3      53 ..     403     452 ..     401     453 .. 0.88

  Alignments for each domain:
  == domain 1  score: 43.8 bits;  conditional E-value: 2.1e-13
           AP2   3 irGVrydkkwgrWvAe.wse.....ngkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +rGV++++++gr++A+ w +     ++ rk ++++lg y+  e+Aara+++a+lk++g
  KAJ8615786.1 301 YRGVTRHRWTGRYEAHlWDNscrreGQTRKGRQVYLGGYDKeEKAARAYDLAALKYWG 358
                   9****************65544454666777*************************99 PP

  == domain 2  score: 36.0 bits;  conditional E-value: 5.5e-11
           AP2   3 irGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +rGV+++   grW A+    ++ + k  +lg++ t eeAa+a++ a+ k +g
  KAJ8615786.1 403 YRGVTRHHQHGRWQARIG--RVAGNKDLYLGTFSTqEEAAEAYDIAAIKFRG 452
                   9***************73..33335************************998 PP

>> KAJ8621342.1  hypothetical protein MRB53_029871 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   45.5   4.0   6.1e-14   1.6e-11       2      53 ..     314     372 ..     313     373 .. 0.87
   2 !   37.0   0.4   2.7e-11   7.2e-09       1      53 [.     415     466 ..     415     467 .. 0.89

  Alignments for each domain:
  == domain 1  score: 45.5 bits;  conditional E-value: 6.1e-14
           AP2   2 kirGVrydkkwgrWvAe.wse.....ngkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                    +rGV++++++gr++A+ w +     ++ rk ++++lg y+  e+Aara+++a+lk++g
  KAJ8621342.1 314 QYRGVTRHRWTGRYEAHlWDNscrkeGQTRKGRQVYLGGYDKeEKAARAYDLAALKYWG 372
                   7*****************55544454666777*************************98 PP

  == domain 2  score: 37.0 bits;  conditional E-value: 2.7e-11
           AP2   1 pkirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +++rGV+++   grW A+    ++ + k  +lg++ t eeAa+a++ a+ k +g
  KAJ8621342.1 415 SVYRGVTRHHQHGRWQARIG--RVAGNKDLYLGTFSTqEEAAEAYDIAAIKFRG 466
                   68****************73..33335***********************9987 PP

>> KAJ8638250.1  hypothetical protein MRB53_012517 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   46.7   3.1   2.6e-14     7e-12       2      53 ..     309     367 ..     308     368 .. 0.87
   2 !   35.3   0.3   9.4e-11   2.5e-08       3      53 ..     412     461 ..     410     462 .. 0.89

  Alignments for each domain:
  == domain 1  score: 46.7 bits;  conditional E-value: 2.6e-14
           AP2   2 kirGVrydkkwgrWvAe.wse.....ngkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                    +rGV++++++gr++A+ w +     ++ rk ++++lg y++ e+Aara+++a+lk++g
  KAJ8638250.1 309 QYRGVTRHRWTGRYEAHlWDNsckkeGQTRKGRQVYLGGYDMeEKAARAYDLAALKYWG 367
                   7*****************65543454555777*************************98 PP

  == domain 2  score: 35.3 bits;  conditional E-value: 9.4e-11
           AP2   3 irGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +rGV+++   grW A+    ++ + k  +lg++ t eeAa+a++ a+ k +g
  KAJ8638250.1 412 YRGVTRHHQHGRWQARIG--RVAGNKDLYLGTFSTqEEAAEAYDIAAIKFRG 461
                   9***************73..33335***********************9987 PP

>> KAJ8645368.1  hypothetical protein MRB53_007116 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   46.4   3.1   3.1e-14   8.3e-12       2      53 ..     283     341 ..     282     342 .. 0.85
   2 !   35.4   0.4   8.5e-11   2.3e-08       3      53 ..     386     435 ..     384     435 .. 0.88

  Alignments for each domain:
  == domain 1  score: 46.4 bits;  conditional E-value: 3.1e-14
           AP2   2 kirGVrydkkwgrWvAe.wse.....ngkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                    +rGV++++++gr++A+ w +     ++ rk ++++lg y++ e+Aara+++a+lk++g
  KAJ8645368.1 283 QYRGVTRHRWTGRYEAHlWDNtckkeGQSRKGRQVYLGGYDMeEKAARAYDLAALKYWG 341
                   7*****************77644442333555*************************98 PP

  == domain 2  score: 35.4 bits;  conditional E-value: 8.5e-11
           AP2   3 irGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +rGV+++   grW A+    ++ + k  +lg++ t eeAa+a++ a+ k +g
  KAJ8645368.1 386 YRGVTRHHQHGRWQARIG--RVAGNKDLYLGTFSTqEEAAEAYDIAAIKFRG 435
                   9***************73..33335***********************9986 PP

>> KAJ8620891.1  hypothetical protein MRB53_029420 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   39.8   3.0   3.6e-12   9.7e-10       2      53 ..     167     215 ..     166     216 .. 0.93
   2 !   37.9   0.7   1.4e-11   3.7e-09       1      53 [.     258     308 ..     258     309 .. 0.89

  Alignments for each domain:
  == domain 1  score: 39.8 bits;  conditional E-value: 3.6e-12
           AP2   2 kirGVrydkkwgrWvAe.wsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                    +rGV++++++grW+++ w      + k+++lg ++t + Aara+++a+ k +g
  KAJ8620891.1 167 QYRGVTFYRRTGRWESHiWD-----CGKQVYLGGFDTaHAAARAYDRAAIKFRG 215
                   7****************992.....36***********************9987 PP

  == domain 2  score: 37.9 bits;  conditional E-value: 1.4e-11
           AP2   1 pkirGVrydkkwgrWvAewse.ngkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +k+rGV+ +k  grW+A+  +  g   kk+++lg +++  eAara+++a+ k +g
  KAJ8620891.1 258 SKYRGVTLHK-CGRWEARMGQfLG---KKYVYLGLFDSeIEAARAYDKAAIKCNG 308
                   69********.6******755544...8**********************99776 PP

>> KAJ8640777.1  hypothetical protein MRB53_017471 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   43.5   2.5   2.5e-13   6.8e-11       2      53 ..     389     447 ..     388     448 .. 0.87
   2 !   34.9   0.4   1.2e-10   3.3e-08       3      53 ..     492     541 ..     490     541 .. 0.88

  Alignments for each domain:
  == domain 1  score: 43.5 bits;  conditional E-value: 2.5e-13
           AP2   2 kirGVrydkkwgrWvAe.wse.....ngkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                    +rGV++++++gr++A+ w +     ++ rk ++++lg y++ e+Aa+ +++a+lk++g
  KAJ8640777.1 389 QYRGVTRHRWTGRYEAHlWDNsckkeGQTRKGRQVYLGGYDMeEKAAKSYDLAALKYWG 447
                   7*****************65543454555777*************************98 PP

  == domain 2  score: 34.9 bits;  conditional E-value: 1.2e-10
           AP2   3 irGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +rGV+++   grW A+    ++ + k  +lg++ t eeAa+a++ a+ k +g
  KAJ8640777.1 492 YRGVTRHHQHGRWQARIG--RVAGNKDLYLGTFSTqEEAAEAYDIAAIKFRG 541
                   9***************73..33335***********************9986 PP

>> KAJ8637808.1  hypothetical protein MRB53_012075 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   39.5   3.0   4.4e-12   1.2e-09       2      53 ..     154     202 ..     153     203 .. 0.93
   2 !   36.3   0.4   4.6e-11   1.2e-08       1      53 [.     245     295 ..     245     296 .. 0.89

  Alignments for each domain:
  == domain 1  score: 39.5 bits;  conditional E-value: 4.4e-12
           AP2   2 kirGVrydkkwgrWvAe.wsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                    +rGV++++++grW+++ w      + k+++lg ++t + Aara+++a+ k +g
  KAJ8637808.1 154 QYRGVTFYRRTGRWESHiWD-----CGKQVYLGGFDTaHAAARAYDRAAIKFRG 202
                   7****************992.....36***********************9987 PP

  == domain 2  score: 36.3 bits;  conditional E-value: 4.6e-11
           AP2   1 pkirGVrydkkwgrWvAewse.ngkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +k+rGV+ +k  grW+A+  +  g   kk+++lg +++  eAara+++a+ k +g
  KAJ8637808.1 245 SKFRGVTLHK-CGRWEARMGQfLG---KKYVYLGLFDSeIEAARAYDKAAIKCNG 295
                   699*******.6******755544...8**********************98765 PP

>> KAJ8640649.1  hypothetical protein MRB53_017343 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   39.8   2.1   3.7e-12   9.8e-10       2      53 ..     144     192 ..     143     192 .. 0.92
   2 !   35.2   0.3     1e-10   2.7e-08       1      52 [.     235     284 ..     235     286 .. 0.89

  Alignments for each domain:
  == domain 1  score: 39.8 bits;  conditional E-value: 3.7e-12
           AP2   2 kirGVrydkkwgrWvAe.wsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                    +rGV++++++grW+++ w      + k+++lg ++t + Aara+++a+ k +g
  KAJ8640649.1 144 QYRGVTFYRRTGRWESHiWD-----CGKQVYLGGFDTaHLAARAYDRAAIKFRG 192
                   7****************992.....36***********************9986 PP

  == domain 2  score: 35.2 bits;  conditional E-value: 1e-10
           AP2   1 pkirGVrydkkwgrWvAewse.ngkrkkkrfslgkygt.eeAaraAiearlkle 52 
                   +k+rGV+ +k  grW+A+  +  g   kk+++lg +++  eAara+++a+ k +
  KAJ8640649.1 235 SKFRGVTLHK-CGRWEARMGQlLG---KKYVYLGLFDSeTEAARAYDKAAIKHN 284
                   699*******.6******866644...8**********************9866 PP

>> KAJ8617289.1  hypothetical protein MRB53_013475 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   29.2   2.9   7.6e-09     2e-06       3      53 ..      39      93 ..      37      94 .. 0.85
   2 !   44.4   1.3   1.3e-13   3.6e-11       1      53 [.     136     187 ..     136     188 .. 0.93

  Alignments for each domain:
  == domain 1  score: 29.2 bits;  conditional E-value: 7.6e-09
           AP2  3 irGVrydkkwgrWvAe.wse...ngkrkkkrfslgkygt.eeAaraAiearlkleg 53
                  +rGV++++++gr++A+ w +   n  +++k  + g y+    Aa+a+++a+lk++g
  KAJ8617289.1 39 YRGVTRHRWTGRYEAHlWDKncwNE-SQSKKGRQGAYDDeTAAAHAYDLAALKYWG 93
                  9****************66644332.5568889999***99*************98 PP

  == domain 2  score: 44.4 bits;  conditional E-value: 1.3e-13
           AP2   1 pkirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +k+rGV ++ + grW+A+   +++++ k+ +lg++ t eeAa a+++a+ +++g
  KAJ8617289.1 136 SKYRGVARHHHNGRWEARI--GRVFGNKYLYLGTFATqEEAATAYDMAAIEYRG 187
                   69****************8..566777*************************98 PP

>> KAJ8634603.1  hypothetical protein MRB53_008870 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   32.3   5.7   7.7e-10   2.1e-07       3      53 ..     129     183 ..     127     184 .. 0.85
   2 !   36.6   0.2   3.7e-11     1e-08       3      53 ..     228     277 ..     226     278 .. 0.89

  Alignments for each domain:
  == domain 1  score: 32.3 bits;  conditional E-value: 7.7e-10
           AP2   3 irGVrydkkwgrWvAe.wsengkrkk..krfslgkygt.eeAaraAiearlkleg 53 
                   +rGV++++++gr++A+ w ++++r    +  + g y+  e+Aara+++a+lk++g
  KAJ8634603.1 129 YRGVTRHRWTGRYEAHlWDNSCRREGqsRKGRQGGYDKeEKAARAYDLAALKYWG 183
                   9****************977554444676677777******************98 PP

  == domain 2  score: 36.6 bits;  conditional E-value: 3.7e-11
           AP2   3 irGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +rGV+++   grW A+    ++ + k  +lg++ t eeAa+a++ a+ k +g
  KAJ8634603.1 228 YRGVTRHHQHGRWQARIG--RVAGNKDLYLGTFSTqEEAAEAYDIAAIKFRG 277
                   9***************73..33335************************998 PP

>> KAJ8647814.1  hypothetical protein MRB53_000837 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   59.5   1.9   2.6e-18   6.9e-16       1      53 [.     114     164 ..     114     165 .. 0.92

  Alignments for each domain:
  == domain 1  score: 59.5 bits;  conditional E-value: 2.6e-18
           AP2   1 pkirGVrydkkwgrWvAewse.ngkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   +++rGVr+++ wgrW+Ae ++     ++kr++lg+++t eeAa  ++ a+lkl+g
  KAJ8647814.1 114 TRYRGVRRRP-WGRWAAEIRDpA---RRKRVWLGTFDTaEEAATVYDNAALKLRG 164
                   68********.*******88842...68*************************98 PP

>> KAJ8623726.1  hypothetical protein MRB53_032256 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   60.1   5.5   1.6e-18   4.3e-16       2      54 .]      19      70 ..      18      70 .. 0.93

  Alignments for each domain:
  == domain 1  score: 60.1 bits;  conditional E-value: 1.6e-18
           AP2  2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlklegs 54
                  ++rGVr+++ wg+++Ae +++  r+ +r++lg+++t eeAara+++a+++++gs
  KAJ8623726.1 19 RYRGVRRRP-WGKFAAEIRDS-TRRGARVWLGTFNTaEEAARAYDRAAYSMRGS 70
                  7********.*******9884.4889*************************995 PP

>> KAJ8626470.1  hypothetical protein MRB53_019777 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   59.3   0.2   2.9e-18   7.8e-16       1      53 [.      29      79 ..      29      80 .. 0.94

  Alignments for each domain:
  == domain 1  score: 59.3 bits;  conditional E-value: 2.9e-18
           AP2  1 pkirGVrydkkwgrWvAewse.ngkrkkkrfslgkygt.eeAaraAiearlkleg 53
                  p+++GVr++   g+Wv+e +e n+   k+r++lg++ t e+Aara++ a+++l+g
  KAJ8626470.1 29 PVYKGVRRRN-GGKWVCEVREpNK---KSRIWLGTFPTpEMAARAHDVAAMALRG 79
                  79********.*******999665...9*************************98 PP

>> KAJ8623728.1  hypothetical protein MRB53_032258 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   59.2   3.7   3.2e-18   8.5e-16       2      54 .]      24      75 ..      23      75 .. 0.92

  Alignments for each domain:
  == domain 1  score: 59.2 bits;  conditional E-value: 3.2e-18
           AP2  2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlklegs 54
                  ++rGVr ++ wgr++Ae +++  r+  r++lg+++t eeAara+++a+++++g+
  KAJ8623728.1 24 RYRGVRKRP-WGRYAAEIRDS-TRQGGRVWLGTFNTaEEAARAYDQAAFEMRGH 75
                  7********.*******8874.36779*************************96 PP

>> KAJ8619486.1  hypothetical protein MRB53_028015 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   59.1   0.6   3.3e-18   8.9e-16       2      54 .]      77     127 ..      76     127 .. 0.91

  Alignments for each domain:
  == domain 1  score: 59.1 bits;  conditional E-value: 3.3e-18
           AP2   2 kirGVrydkkwgrWvAewse.ngkrkkkrfslgkygt.eeAaraAiearlklegs 54 
                    +rGVr ++  g+WvAe ++ +   k +r++lg+y t eeAa+a++ea+++++g+
  KAJ8619486.1  77 LYRGVRKRP-LGKWVAEIRDpR---KGTRVWLGTYSTaEEAAMAYDEAAMRIRGH 127
                   69*******.*******87642...57*************************996 PP

>> KAJ8626095.1  hypothetical protein MRB53_019402 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   58.8   4.1   4.1e-18   1.1e-15       2      53 ..      74     124 ..      73     125 .. 0.94

  Alignments for each domain:
  == domain 1  score: 58.8 bits;  conditional E-value: 4.1e-18
           AP2   2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   ++rGVr+++ wg+++Ae +++  r+ +r++lg+++t eeAa+a+++a+++++g
  KAJ8626095.1  74 HYRGVRRRP-WGKFAAEIRDSA-RHGSRIWLGTFDTaEEAAMAYDKAAYRMRG 124
                   8********.*******99865.888*************************98 PP

>> KAJ8649465.1  hypothetical protein MRB53_002488 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   58.9   2.1     4e-18   1.1e-15       2      53 ..     110     159 ..     109     160 .. 0.92

  Alignments for each domain:
  == domain 1  score: 58.9 bits;  conditional E-value: 4e-18
           AP2   2 kirGVrydkkwgrWvAewse.ngkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   k+rGVr+++ wg+W+Ae ++ +   +++r++lg+y+t eeAar ++ a+ +l+g
  KAJ8649465.1 110 KFRGVRRRP-WGKWAAEIRDpS---RRARVWLGTYDTaEEAARVYDNAAIQLRG 159
                   89*******.*******87743...69*************************98 PP

>> KAJ8651156.1  hypothetical protein MRB53_004179 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   58.8   2.6   4.1e-18   1.1e-15       1      53 [.     179     230 ..     179     231 .. 0.95

  Alignments for each domain:
  == domain 1  score: 58.8 bits;  conditional E-value: 4.1e-18
           AP2   1 pkirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   p++rGVr ++ wg+++Ae +++  r+ +r++lg+++t eeAa+a+++a++k++g
  KAJ8651156.1 179 PHYRGVRERP-WGKFAAEIRDSA-RHGARVWLGTFDTaEEAAMAYDRAAYKMRG 230
                   79********.*******99865.888*************************98 PP

>> KAJ8626094.1  hypothetical protein MRB53_019401 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   59.4   2.0   2.7e-18   7.2e-16       2      53 ..     105     155 ..     104     156 .. 0.93

  Alignments for each domain:
  == domain 1  score: 59.4 bits;  conditional E-value: 2.7e-18
           AP2   2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                   ++rGVr+++ wg+++Ae +++ +rk +r++lg++ t eeAa+a+++a+l+++g
  KAJ8626094.1 105 HFRGVRRRP-WGKFAAEIRDS-RRKGARVWLGTFATaEEAALAYDKAALSMRG 155
                   79*******.*******9885.4888*************************98 PP

>> KAJ8630740.1  hypothetical protein MRB53_024063 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   58.4   2.1   5.5e-18   1.5e-15       2      54 .]     155     206 ..     154     206 .. 0.93

  Alignments for each domain:
  == domain 1  score: 58.4 bits;  conditional E-value: 5.5e-18
           AP2   2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlklegs 54 
                   ++rGVr+++ wg+++Ae ++++ ++ +r++lg++ t  eAa+a+++a+++++gs
  KAJ8630740.1 155 HYRGVRQRP-WGKFAAEIRDSN-KRGSRIWLGTFETgIEAAKAYDRAAFQMRGS 206
                   8********.*******99966.678*************************995 PP

>> KAJ8627826.1  hypothetical protein MRB53_021133 [Persea americana]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   58.1   3.3   6.8e-18   1.8e-15       2      53 ..      19      68 ..      18      69 .. 0.94

  Alignments for each domain:
